date,season,location,team1,team2,team1_colleyrating,team2_colleyrating,result,prediction,accuracy
2023-09-17,2023,A,NYJ,DAL,0.5033597225772899,0.5538078719635512,0.0,0,1.0
2023-09-17,2023,A,WAS,DEN,0.38533268474687093,0.38207251180439944,1.0,1,1.0
2023-09-17,2023,H,ATL,GB,0.43398046367513776,0.3350552359176879,1.0,1,1.0
2023-09-17,2023,H,BUF,LV,0.5195080073084226,0.3854417496165014,1.0,1,1.0
2023-09-17,2023,H,CIN,BAL,0.6325848461216389,0.7952988407098976,0.0,0,1.0
2023-09-17,2023,H,DET,SEA,0.7131413202143536,0.5899700244089415,0.0,1,0.0
2023-09-17,2023,H,HOU,IND,0.5297997817559906,0.5048416326202145,0.0,1,0.0
2023-09-17,2023,H,JAX,KC,0.766572184595961,0.7585993983909904,0.0,1,0.0
2023-09-17,2023,H,TB,CHI,0.4125789238373942,0.21573238370371245,1.0,1,1.0
2023-09-17,2023,H,TEN,LAC,0.4638493239360418,0.5003833799397873,1.0,0,0.0
2023-09-17,2023,H,ARI,NYG,0.18297874209314036,0.2311344763421961,0.0,0,1.0
2023-09-17,2023,H,LAR,SF,0.3872687414615938,0.5944139278116914,0.0,0,1.0
2023-09-17,2023,H,DAL,NYJ,0.5538078719635512,0.5033597225772899,1.0,1,1.0
2023-09-17,2023,H,DEN,WAS,0.38207251180439944,0.38533268474687093,0.0,0,1.0
2023-09-17,2023,H,NE,MIA,0.28154345235082234,0.5965320328955512,0.0,0,1.0
2023-09-18,2023,H,CAR,NO,0.20734724537263133,0.4717320164090456,0.0,0,1.0
2023-09-18,2023,H,PIT,CLE,0.6758467285836333,0.6599760073650222,1.0,1,1.0
2023-09-18,2023,A,CLE,PIT,0.6599760073650222,0.6758467285836333,0.0,0,1.0
2023-09-18,2023,A,NO,CAR,0.4717320164090456,0.20734724537263133,1.0,1,1.0
2023-09-21,2023,H,SF,NYG,0.5944139278116914,0.2311344763421961,1.0,1,1.0
2023-09-21,2023,A,NYG,SF,0.2311344763421961,0.5944139278116914,0.0,0,1.0
2023-09-24,2023,A,DAL,ARI,0.5538078719635512,0.18297874209314036,0.0,1,0.0
2023-09-24,2023,A,CAR,SEA,0.20734724537263133,0.5899700244089415,0.0,0,1.0
2023-09-24,2023,A,BUF,WAS,0.5195080073084226,0.38533268474687093,1.0,1,1.0
2023-09-24,2023,A,NE,NYJ,0.28154345235082234,0.5033597225772899,1.0,0,0.0
2023-09-24,2023,A,LAC,MIN,0.5003833799397873,0.5261279363744472,1.0,0,0.0
2023-09-24,2023,A,DEN,MIA,0.38207251180439944,0.5965320328955512,0.0,0,1.0
2023-09-24,2023,A,HOU,JAX,0.5297997817559906,0.766572184595961,1.0,0,0.0
2023-09-24,2023,A,NO,GB,0.4717320164090456,0.3350552359176879,0.0,1,0.0
2023-09-24,2023,A,ATL,DET,0.43398046367513776,0.7131413202143536,0.0,0,1.0
2023-09-24,2023,H,LV,PIT,0.3854417496165014,0.6758467285836333,0.0,0,1.0
2023-09-24,2023,A,TEN,CLE,0.4638493239360418,0.6599760073650222,0.0,0,1.0
2023-09-24,2023,A,IND,BAL,0.5048416326202145,0.7952988407098976,1.0,0,0.0
2023-09-24,2023,H,KC,CHI,0.7585993983909904,0.21573238370371245,1.0,1,1.0
2023-09-24,2023,H,MIA,DEN,0.5965320328955512,0.38207251180439944,1.0,1,1.0
2023-09-24,2023,H,ARI,DAL,0.18297874209314036,0.5538078719635512,1.0,0,0.0
2023-09-24,2023,H,SEA,CAR,0.5899700244089415,0.20734724537263133,1.0,1,1.0
2023-09-24,2023,H,WAS,BUF,0.38533268474687093,0.5195080073084226,0.0,0,1.0
2023-09-24,2023,H,NYJ,NE,0.5033597225772899,0.28154345235082234,0.0,1,0.0
2023-09-24,2023,H,MIN,LAC,0.5261279363744472,0.5003833799397873,0.0,1,0.0
2023-09-24,2023,A,CHI,KC,0.21573238370371245,0.7585993983909904,0.0,0,1.0
2023-09-24,2023,H,JAX,HOU,0.766572184595961,0.5297997817559906,0.0,1,0.0
2023-09-24,2023,H,GB,NO,0.3350552359176879,0.4717320164090456,1.0,0,0.0
2023-09-24,2023,H,DET,ATL,0.7131413202143536,0.43398046367513776,1.0,1,1.0
2023-09-24,2023,H,CLE,TEN,0.6599760073650222,0.4638493239360418,1.0,1,1.0
2023-09-24,2023,H,BAL,IND,0.7952988407098976,0.5048416326202145,0.0,1,0.0
2023-09-24,2023,A,PIT,LV,0.6758467285836333,0.3854417496165014,1.0,1,1.0
2023-09-25,2023,A,LAR,CIN,0.3872687414615938,0.6325848461216389,0.0,0,1.0
2023-09-25,2023,A,PHI,TB,0.8031884050954392,0.4125789238373942,1.0,1,1.0
2023-09-25,2023,H,CIN,LAR,0.6325848461216389,0.3872687414615938,1.0,1,1.0
2023-09-25,2023,H,TB,PHI,0.4125789238373942,0.8031884050954392,0.0,0,1.0
2023-09-28,2023,H,GB,DET,0.3350552359176879,0.7131413202143536,0.0,0,1.0
2023-09-28,2023,A,DET,GB,0.7131413202143536,0.3350552359176879,1.0,1,1.0
2023-10-01,2023,A,ATL,JAX,0.43398046367513776,0.766572184595961,0.0,0,1.0
2023-10-01,2023,A,MIA,BUF,0.5965320328955512,0.5195080073084226,0.0,1,0.0
2023-10-01,2023,A,MIN,CAR,0.5261279363744472,0.20734724537263133,1.0,1,1.0
2023-10-01,2023,A,DEN,CHI,0.38207251180439944,0.21573238370371245,1.0,1,1.0
2023-10-01,2023,A,BAL,CLE,0.7952988407098976,0.6599760073650222,1.0,1,1.0
2023-10-01,2023,A,PIT,HOU,0.6758467285836333,0.5297997817559906,0.0,1,0.0
2023-10-01,2023,A,LAR,IND,0.3872687414615938,0.5048416326202145,1.0,0,0.0
2023-10-01,2023,A,TB,NO,0.4125789238373942,0.4717320164090456,1.0,0,0.0
2023-10-01,2023,A,WAS,PHI,0.38533268474687093,0.8031884050954392,0.0,0,1.0
2023-10-01,2023,A,LV,LAC,0.3854417496165014,0.5003833799397873,0.0,0,1.0
2023-10-01,2023,A,NE,DAL,0.28154345235082234,0.5538078719635512,0.0,0,1.0
2023-10-01,2023,H,NYJ,KC,0.5033597225772899,0.7585993983909904,0.0,0,1.0
2023-10-01,2023,H,SF,ARI,0.5944139278116914,0.18297874209314036,1.0,1,1.0
2023-10-01,2023,H,DAL,NE,0.5538078719635512,0.28154345235082234,1.0,1,1.0
2023-10-01,2023,H,LAC,LV,0.5003833799397873,0.3854417496165014,1.0,1,1.0
2023-10-01,2023,A,CIN,TEN,0.6325848461216389,0.4638493239360418,0.0,1,0.0
2023-10-01,2023,H,PHI,WAS,0.8031884050954392,0.38533268474687093,1.0,1,1.0
2023-10-01,2023,H,NO,TB,0.4717320164090456,0.4125789238373942,0.0,1,0.0
2023-10-01,2023,H,IND,LAR,0.5048416326202145,0.3872687414615938,0.0,1,0.0
2023-10-01,2023,H,HOU,PIT,0.5297997817559906,0.6758467285836333,1.0,0,0.0
2023-10-01,2023,H,TEN,CIN,0.4638493239360418,0.6325848461216389,1.0,0,0.0
2023-10-01,2023,H,CHI,DEN,0.21573238370371245,0.38207251180439944,0.0,0,1.0
2023-10-01,2023,H,CAR,MIN,0.20734724537263133,0.5261279363744472,0.0,0,1.0
2023-10-01,2023,H,BUF,MIA,0.5195080073084226,0.5965320328955512,1.0,0,0.0
2023-10-01,2023,H,JAX,ATL,0.766572184595961,0.43398046367513776,1.0,1,1.0
2023-10-01,2023,H,CLE,BAL,0.6599760073650222,0.7952988407098976,0.0,0,1.0
2023-10-01,2023,A,KC,NYJ,0.7585993983909904,0.5033597225772899,1.0,1,1.0
2023-10-01,2023,A,ARI,SF,0.18297874209314036,0.5944139278116914,0.0,0,1.0
2023-10-02,2023,A,SEA,NYG,0.5899700244089415,0.2311344763421961,1.0,1,1.0
2023-10-02,2023,H,NYG,SEA,0.2311344763421961,0.5899700244089415,0.0,0,1.0
2023-10-05,2023,H,WAS,CHI,0.38533268474687093,0.21573238370371245,0.0,1,0.0
2023-10-05,2023,A,CHI,WAS,0.21573238370371245,0.38533268474687093,1.0,0,0.0
2023-10-08,2023,H,BUF,JAX,0.5195080073084226,0.766572184595961,0.0,0,1.0
2023-10-08,2023,H,ATL,HOU,0.43398046367513776,0.5297997817559906,1.0,0,0.0
2023-10-08,2023,H,DET,CAR,0.7131413202143536,0.20734724537263133,1.0,1,1.0
2023-10-08,2023,H,IND,TEN,0.5048416326202145,0.4638493239360418,1.0,1,1.0
2023-10-08,2023,H,MIA,NYG,0.5965320328955512,0.2311344763421961,1.0,1,1.0
2023-10-08,2023,H,NE,NO,0.28154345235082234,0.4717320164090456,0.0,0,1.0
2023-10-08,2023,H,PIT,BAL,0.6758467285836333,0.7952988407098976,1.0,0,0.0
2023-10-08,2023,H,ARI,CIN,0.18297874209314036,0.6325848461216389,0.0,0,1.0
2023-10-08,2023,H,MIN,KC,0.5261279363744472,0.7585993983909904,0.0,0,1.0
2023-10-08,2023,H,DEN,NYJ,0.38207251180439944,0.5033597225772899,0.0,0,1.0
2023-10-08,2023,A,JAX,BUF,0.766572184595961,0.5195080073084226,1.0,1,1.0
2023-10-08,2023,A,HOU,ATL,0.5297997817559906,0.43398046367513776,0.0,1,0.0
2023-10-08,2023,A,CAR,DET,0.20734724537263133,0.7131413202143536,0.0,0,1.0
2023-10-08,2023,A,TEN,IND,0.4638493239360418,0.5048416326202145,0.0,0,1.0
2023-10-08,2023,A,NYG,MIA,0.2311344763421961,0.5965320328955512,0.0,0,1.0
2023-10-08,2023,A,NO,NE,0.4717320164090456,0.28154345235082234,1.0,1,1.0
2023-10-08,2023,A,BAL,PIT,0.7952988407098976,0.6758467285836333,0.0,1,0.0
2023-10-08,2023,A,CIN,ARI,0.6325848461216389,0.18297874209314036,1.0,1,1.0
2023-10-08,2023,A,PHI,LAR,0.8031884050954392,0.3872687414615938,1.0,1,1.0
2023-10-08,2023,A,NYJ,DEN,0.5033597225772899,0.38207251180439944,1.0,1,1.0
2023-10-08,2023,A,KC,MIN,0.7585993983909904,0.5261279363744472,1.0,1,1.0
2023-10-08,2023,A,DAL,SF,0.5538078719635512,0.5944139278116914,0.0,0,1.0
2023-10-08,2023,H,SF,DAL,0.5944139278116914,0.5538078719635512,1.0,1,1.0
2023-10-08,2023,H,LAR,PHI,0.3872687414615938,0.8031884050954392,0.0,0,1.0
2023-10-09,2023,A,GB,LV,0.3350552359176879,0.3854417496165014,0.0,0,1.0
2023-10-09,2023,H,LV,GB,0.3854417496165014,0.3350552359176879,1.0,1,1.0
2023-10-12,2023,A,DEN,KC,0.38207251180439944,0.7585993983909904,0.0,0,1.0
2023-10-12,2023,H,KC,DEN,0.7585993983909904,0.38207251180439944,1.0,1,1.0
2023-10-15,2023,A,BAL,TEN,0.7952988407098976,0.4638493239360418,1.0,1,1.0
2023-10-15,2023,A,WAS,ATL,0.38533268474687093,0.43398046367513776,1.0,0,0.0
2023-10-15,2023,A,MIN,CHI,0.5261279363744472,0.21573238370371245,1.0,1,1.0
2023-10-15,2023,A,SF,CLE,0.5944139278116914,0.6599760073650222,0.0,0,1.0
2023-10-15,2023,A,NO,HOU,0.4717320164090456,0.5297997817559906,0.0,0,1.0
2023-10-15,2023,A,IND,JAX,0.5048416326202145,0.766572184595961,0.0,0,1.0
2023-10-15,2023,A,SEA,CIN,0.5899700244089415,0.6325848461216389,0.0,0,1.0
2023-10-15,2023,A,NE,LV,0.28154345235082234,0.3854417496165014,0.0,0,1.0
2023-10-15,2023,A,PHI,NYJ,0.8031884050954392,0.5033597225772899,0.0,1,0.0
2023-10-15,2023,H,BUF,NYG,0.5195080073084226,0.2311344763421961,1.0,1,1.0
2023-10-15,2023,A,ARI,LAR,0.18297874209314036,0.3872687414615938,0.0,0,1.0
2023-10-15,2023,H,LAR,ARI,0.3872687414615938,0.18297874209314036,1.0,1,1.0
2023-10-15,2023,H,LV,NE,0.3854417496165014,0.28154345235082234,1.0,1,1.0
2023-10-15,2023,H,MIA,CAR,0.5965320328955512,0.20734724537263133,1.0,1,1.0
2023-10-15,2023,H,JAX,IND,0.766572184595961,0.5048416326202145,1.0,1,1.0
2023-10-15,2023,A,CAR,MIA,0.20734724537263133,0.5965320328955512,0.0,0,1.0
2023-10-15,2023,H,TB,DET,0.4125789238373942,0.7131413202143536,0.0,0,1.0
2023-10-15,2023,H,CLE,SF,0.6599760073650222,0.5944139278116914,1.0,1,1.0
2023-10-15,2023,H,CIN,SEA,0.6325848461216389,0.5899700244089415,1.0,1,1.0
2023-10-15,2023,H,CHI,MIN,0.21573238370371245,0.5261279363744472,0.0,0,1.0
2023-10-15,2023,H,ATL,WAS,0.43398046367513776,0.38533268474687093,0.0,1,0.0
2023-10-15,2023,H,TEN,BAL,0.4638493239360418,0.7952988407098976,0.0,0,1.0
2023-10-15,2023,H,HOU,NO,0.5297997817559906,0.4717320164090456,1.0,1,1.0
2023-10-15,2023,H,NYJ,PHI,0.5033597225772899,0.8031884050954392,1.0,0,0.0
2023-10-15,2023,A,DET,TB,0.7131413202143536,0.4125789238373942,1.0,1,1.0
2023-10-15,2023,A,NYG,BUF,0.2311344763421961,0.5195080073084226,0.0,0,1.0
2023-10-16,2023,H,LAC,DAL,0.5003833799397873,0.5538078719635512,0.0,0,1.0
2023-10-16,2023,A,DAL,LAC,0.5538078719635512,0.5003833799397873,1.0,1,1.0
2023-10-19,2023,H,NO,JAX,0.4717320164090456,0.766572184595961,0.0,0,1.0
2023-10-19,2023,A,JAX,NO,0.766572184595961,0.4717320164090456,1.0,1,1.0
2023-10-22,2023,H,BAL,DET,0.7952988407098976,0.7131413202143536,1.0,1,1.0
2023-10-22,2023,H,CHI,LV,0.21573238370371245,0.3854417496165014,1.0,0,0.0
2023-10-22,2023,H,IND,CLE,0.5048416326202145,0.6599760073650222,0.0,0,1.0
2023-10-22,2023,H,NE,BUF,0.28154345235082234,0.5195080073084226,1.0,0,0.0
2023-10-22,2023,H,NYG,WAS,0.2311344763421961,0.38533268474687093,1.0,0,0.0
2023-10-22,2023,H,TB,ATL,0.4125789238373942,0.43398046367513776,0.0,0,1.0
2023-10-22,2023,H,LAR,PIT,0.3872687414615938,0.6758467285836333,0.0,0,1.0
2023-10-22,2023,H,SEA,ARI,0.5899700244089415,0.18297874209314036,1.0,1,1.0
2023-10-22,2023,H,DEN,GB,0.38207251180439944,0.3350552359176879,1.0,1,1.0
2023-10-22,2023,A,MIA,PHI,0.5965320328955512,0.8031884050954392,0.0,0,1.0
2023-10-22,2023,A,LAC,KC,0.5003833799397873,0.7585993983909904,0.0,0,1.0
2023-10-22,2023,A,DET,BAL,0.7131413202143536,0.7952988407098976,0.0,0,1.0
2023-10-22,2023,A,LV,CHI,0.3854417496165014,0.21573238370371245,0.0,1,0.0
2023-10-22,2023,A,CLE,IND,0.6599760073650222,0.5048416326202145,1.0,1,1.0
2023-10-22,2023,A,BUF,NE,0.5195080073084226,0.28154345235082234,0.0,1,0.0
2023-10-22,2023,A,WAS,NYG,0.38533268474687093,0.2311344763421961,0.0,1,0.0
2023-10-22,2023,A,ATL,TB,0.43398046367513776,0.4125789238373942,1.0,1,1.0
2023-10-22,2023,A,PIT,LAR,0.6758467285836333,0.3872687414615938,1.0,1,1.0
2023-10-22,2023,A,ARI,SEA,0.18297874209314036,0.5899700244089415,0.0,0,1.0
2023-10-22,2023,A,GB,DEN,0.3350552359176879,0.38207251180439944,0.0,0,1.0
2023-10-22,2023,H,KC,LAC,0.7585993983909904,0.5003833799397873,1.0,1,1.0
2023-10-22,2023,H,PHI,MIA,0.8031884050954392,0.5965320328955512,1.0,1,1.0
2023-10-23,2023,H,MIN,SF,0.5261279363744472,0.5944139278116914,1.0,0,0.0
2023-10-23,2023,A,SF,MIN,0.5944139278116914,0.5261279363744472,0.0,1,0.0
2023-10-26,2023,H,BUF,TB,0.5195080073084226,0.4125789238373942,1.0,1,1.0
2023-10-26,2023,A,TB,BUF,0.4125789238373942,0.5195080073084226,0.0,0,1.0
2023-10-29,2023,A,PHI,WAS,0.8031884050954392,0.38533268474687093,1.0,1,1.0
2023-10-29,2023,A,ATL,TEN,0.43398046367513776,0.4638493239360418,0.0,0,1.0
2023-10-29,2023,A,JAX,PIT,0.766572184595961,0.6758467285836333,1.0,1,1.0
2023-10-29,2023,A,NE,MIA,0.28154345235082234,0.5965320328955512,0.0,0,1.0
2023-10-29,2023,A,NO,IND,0.4717320164090456,0.5048416326202145,1.0,0,0.0
2023-10-29,2023,A,MIN,GB,0.5261279363744472,0.3350552359176879,1.0,1,1.0
2023-10-29,2023,A,LAR,DAL,0.3872687414615938,0.5538078719635512,0.0,0,1.0
2023-10-29,2023,A,HOU,CAR,0.5297997817559906,0.20734724537263133,0.0,1,0.0
2023-10-29,2023,A,CLE,SEA,0.6599760073650222,0.5899700244089415,0.0,1,0.0
2023-10-29,2023,A,NYJ,NYG,0.5033597225772899,0.2311344763421961,1.0,1,1.0
2023-10-29,2023,A,KC,DEN,0.7585993983909904,0.38207251180439944,0.0,1,0.0
2023-10-29,2023,A,CHI,LAC,0.21573238370371245,0.5003833799397873,0.0,0,1.0
2023-10-29,2023,H,CAR,HOU,0.20734724537263133,0.5297997817559906,1.0,0,0.0
2023-10-29,2023,H,DAL,LAR,0.5538078719635512,0.3872687414615938,1.0,1,1.0
2023-10-29,2023,H,GB,MIN,0.3350552359176879,0.5261279363744472,0.0,0,1.0
2023-10-29,2023,H,IND,NO,0.5048416326202145,0.4717320164090456,0.0,1,0.0
2023-10-29,2023,H,MIA,NE,0.5965320328955512,0.28154345235082234,1.0,1,1.0
2023-10-29,2023,H,NYG,NYJ,0.2311344763421961,0.5033597225772899,0.0,0,1.0
2023-10-29,2023,H,PIT,JAX,0.6758467285836333,0.766572184595961,0.0,0,1.0
2023-10-29,2023,H,TEN,ATL,0.4638493239360418,0.43398046367513776,1.0,1,1.0
2023-10-29,2023,H,WAS,PHI,0.38533268474687093,0.8031884050954392,0.0,0,1.0
2023-10-29,2023,H,SEA,CLE,0.5899700244089415,0.6599760073650222,1.0,0,0.0
2023-10-29,2023,H,ARI,BAL,0.18297874209314036,0.7952988407098976,0.0,0,1.0
2023-10-29,2023,H,DEN,KC,0.38207251180439944,0.7585993983909904,1.0,0,0.0
2023-10-29,2023,H,SF,CIN,0.5944139278116914,0.6325848461216389,0.0,0,1.0
2023-10-29,2023,H,LAC,CHI,0.5003833799397873,0.21573238370371245,1.0,1,1.0
2023-10-29,2023,A,BAL,ARI,0.7952988407098976,0.18297874209314036,1.0,1,1.0
2023-10-29,2023,A,CIN,SF,0.6325848461216389,0.5944139278116914,1.0,1,1.0
2023-10-30,2023,H,DET,LV,0.7131413202143536,0.3854417496165014,1.0,1,1.0
2023-10-30,2023,A,LV,DET,0.3854417496165014,0.7131413202143536,0.0,0,1.0
