season,team,winrate
1934,PIT,0.21428571428571427
1934,RED,0.1
1934,NYG,0.6
1934,PHI,0.38461538461538464
1934,GB,0.5333333333333333
1934,CHI,0.9333333333333333
1934,GUN,0.4
1935,DET,0.6666666666666666
1935,BKN,0.46153846153846156
1935,WSH,0.25
1935,ARI,0.5833333333333334
1935,PIT,0.35714285714285715
1935,NYG,0.7142857142857143
1935,GB,0.6428571428571429
1935,PHI,0.23076923076923078
1935,CHI,0.5833333333333334
1936,DET,0.6428571428571429
1936,BKN,0.3076923076923077
1936,WSH,0.5714285714285714
1936,ARI,0.3076923076923077
1936,PIT,0.5
1936,PHI,0.14285714285714285
1936,GB,0.8461538461538461
1936,NYG,0.46153846153846156
1936,CHI,0.7142857142857143
1937,DET,0.6153846153846154
1937,LAR,0.15384615384615385
1937,BKN,0.3333333333333333
1937,WSH,0.6923076923076923
1937,ARI,0.5
1937,PIT,0.38461538461538464
1937,NYG,0.6363636363636364
1937,PHI,0.25
1937,GB,0.6153846153846154
1937,CHI,0.8333333333333334
1938,DET,0.6153846153846154
1938,LAR,0.38461538461538464
1938,BKN,0.5
1938,WSH,0.6363636363636364
1938,ARI,0.23076923076923078
1938,PIT,0.23076923076923078
1938,NYG,0.75
1938,PHI,0.46153846153846156
1938,GB,0.6923076923076923
1938,CHI,0.5384615384615384
1939,DET,0.5384615384615384
1939,LAR,0.5
1939,BKN,0.4166666666666667
1939,WSH,0.75
1939,ARI,0.15384615384615385
1939,PIT,0.16666666666666666
1939,NYG,0.8333333333333334
1939,PHI,0.16666666666666666
1939,GB,0.7692307692307693
1939,CHI,0.6923076923076923
1940,DET,0.5
1940,LAR,0.4166666666666667
1940,BKN,0.6923076923076923
1940,WSH,0.7692307692307693
1940,ARI,0.2727272727272727
1940,PIT,0.2727272727272727
1940,NYG,0.5833333333333334
1940,PHI,0.15384615384615385
1940,GB,0.5833333333333334
1940,CHI,0.6923076923076923
1941,DET,0.4166666666666667
1941,LAR,0.23076923076923078
1941,BKN,0.6153846153846154
1941,WSH,0.5384615384615384
1941,ARI,0.3333333333333333
1941,PIT,0.16666666666666666
1941,NYG,0.6923076923076923
1941,PHI,0.25
1941,GB,0.8461538461538461
1941,CHI,0.8461538461538461
1942,DET,0.07692307692307693
1942,LAR,0.46153846153846156
1942,BKN,0.3076923076923077
1942,WSH,0.8461538461538461
1942,ARI,0.3076923076923077
1942,PIT,0.6153846153846154
1942,NYG,0.5
1942,GB,0.75
1942,PHI,0.23076923076923078
1942,CHI,0.9230769230769231
1943,DET,0.36363636363636365
1943,BKN,0.25
1943,WSH,0.6363636363636364
1943,ARI,0.08333333333333333
1943,STG,0.5454545454545454
1943,NYG,0.6363636363636364
1943,GB,0.7272727272727273
1943,CHI,0.8181818181818182
1944,DET,0.6363636363636364
1944,LAR,0.4166666666666667
1944,BKN,0.08333333333333333
1944,WSH,0.6363636363636364
1944,PHI,0.8
1944,GB,0.75
1944,NYG,0.8181818181818182
1944,CRP,0.08333333333333333
1944,BYK,0.25
1944,CHI,0.6363636363636364
1945,DET,0.6666666666666666
1945,LAR,0.8333333333333334
1945,WSH,0.75
1945,ARI,0.16666666666666666
1945,PIT,0.25
1945,NYG,0.36363636363636365
1945,PHI,0.6666666666666666
1945,GB,0.5833333333333334
1945,BYK,0.36363636363636365
1945,CHI,0.3333333333333333
1946,CLE,0.8125
1946,NYG,0.6666666666666666
1946,LDA,0.5714285714285714
1946,BBA,0.26666666666666666
1946,DET,0.15384615384615385
1946,LAR,0.5833333333333334
1946,BDA,0.26666666666666666
1946,WSH,0.5
1946,ARI,0.5384615384615384
1946,CRA,0.46153846153846156
1946,MSA,0.25
1946,PIT,0.5
1946,NAA,0.7333333333333333
1946,SF,0.625
1946,PHI,0.5384615384615384
1946,GB,0.5384615384615384
1946,BYK,0.25
1946,CHI,0.75
1947,BCL,0.2
1947,CLE,0.8666666666666667
1947,NYG,0.25
1947,LDA,0.5
1947,BBA,0.6428571428571429
1947,DET,0.2857142857142857
1947,LAR,0.5
1947,BDA,0.26666666666666666
1947,WSH,0.35714285714285715
1947,ARI,0.7142857142857143
1947,CRA,0.125
1947,PIT,0.6428571428571429
1947,NAA,0.8
1947,SF,0.6428571428571429
1947,GB,0.5384615384615384
1947,PHI,0.6428571428571429
1947,BYK,0.38461538461538464
1947,CHI,0.6428571428571429
1948,BCL,0.5
1948,CLE,0.9375
1948,NYG,0.35714285714285715
1948,LDA,0.5
1948,BBA,0.5
1948,DET,0.21428571428571427
1948,LAR,0.5384615384615384
1948,BDA,0.1875
1948,WSH,0.5714285714285714
1948,ARI,0.8571428571428571
1948,CRA,0.125
1948,PIT,0.35714285714285715
1948,PHI,0.7692307692307693
1948,SF,0.8125
1948,GB,0.2857142857142857
1948,NAA,0.4375
1948,BYK,0.2857142857142857
1948,CHI,0.7857142857142857
1949,BCL,0.14285714285714285
1949,CLE,0.8333333333333334
1949,NYG,0.5
1949,LDA,0.35714285714285715
1949,BBA,0.5
1949,DET,0.35714285714285715
1949,LAR,0.75
1949,NYY,0.15384615384615385
1949,WSH,0.38461538461538464
1949,ARI,0.5384615384615384
1949,CRA,0.35714285714285715
1949,PIT,0.5384615384615384
1949,NAA,0.6428571428571429
1949,SF,0.7142857142857143
1949,PHI,0.8571428571428571
1949,GB,0.21428571428571427
1949,CHI,0.7142857142857143
1950,DET,0.5
1950,LAR,0.7142857142857143
1950,BCL,0.14285714285714285
1950,CLE,0.7857142857142857
1950,NYY,0.5714285714285714
1950,WSH,0.2857142857142857
1950,ARI,0.42857142857142855
1950,PIT,0.5
1950,NYG,0.7857142857142857
1950,PHI,0.5
1950,GB,0.2857142857142857
1950,SF,0.2857142857142857
1950,CHI,0.7142857142857143
1951,DET,0.6153846153846154
1951,LAR,0.6428571428571429
1951,CLE,0.8571428571428571
1951,NYY,0.16666666666666666
1951,WSH,0.42857142857142855
1951,ARI,0.2857142857142857
1951,PIT,0.38461538461538464
1951,NYG,0.7692307692307693
1951,PHI,0.35714285714285715
1951,SF,0.6153846153846154
1951,GB,0.2857142857142857
1951,CHI,0.5714285714285714
1952,DET,0.7142857142857143
1952,LAR,0.7142857142857143
1952,CLE,0.6428571428571429
1952,WSH,0.35714285714285715
1952,ARI,0.35714285714285715
1952,PIT,0.42857142857142855
1952,NYG,0.5714285714285714
1952,PHI,0.5714285714285714
1952,GB,0.5
1952,SF,0.5714285714285714
1952,CHI,0.42857142857142855
1952,DTX,0.14285714285714285
1953,DET,0.7857142857142857
1953,LAR,0.6923076923076923
1953,CLE,0.8571428571428571
1953,WSH,0.5384615384615384
1953,ARI,0.15384615384615385
1953,PIT,0.5
1953,IND,0.2857142857142857
1953,NYG,0.2857142857142857
1953,PHI,0.6153846153846154
1953,SF,0.7142857142857143
1953,GB,0.23076923076923078
1953,CHI,0.3076923076923077
1954,DET,0.7692307692307693
1954,LAR,0.5384615384615384
1954,CLE,0.7142857142857143
1954,WSH,0.2857142857142857
1954,ARI,0.21428571428571427
1954,PIT,0.42857142857142855
1954,IND,0.2857142857142857
1954,NYG,0.5714285714285714
1954,PHI,0.6153846153846154
1954,SF,0.6153846153846154
1954,GB,0.35714285714285715
1954,CHI,0.6428571428571429
1955,DET,0.2857142857142857
1955,LAR,0.6923076923076923
1955,CLE,0.7692307692307693
1955,WSH,0.6428571428571429
1955,ARI,0.38461538461538464
1955,PIT,0.35714285714285715
1955,IND,0.46153846153846156
1955,NYG,0.5384615384615384
1955,PHI,0.38461538461538464
1955,GB,0.5
1955,SF,0.35714285714285715
1955,CHI,0.6428571428571429
1956,DET,0.7142857142857143
1956,LAR,0.35714285714285715
1956,CLE,0.42857142857142855
1956,WSH,0.5
1956,ARI,0.5714285714285714
1956,PIT,0.42857142857142855
1956,IND,0.42857142857142855
1956,NYG,0.6923076923076923
1956,PHI,0.3076923076923077
1956,SF,0.46153846153846156
1956,GB,0.35714285714285715
1956,CHI,0.7692307692307693
1957,DET,0.6428571428571429
1957,LAR,0.5
1957,CLE,0.7692307692307693
1957,WSH,0.46153846153846156
1957,ARI,0.2857142857142857
1957,PIT,0.5
1957,IND,0.5714285714285714
1957,NYG,0.5714285714285714
1957,PHI,0.35714285714285715
1957,GB,0.2857142857142857
1957,SF,0.6428571428571429
1957,CHI,0.42857142857142855
1958,DET,0.38461538461538464
1958,LAR,0.6428571428571429
1958,CLE,0.7142857142857143
1958,WSH,0.38461538461538464
1958,ARI,0.23076923076923078
1958,PIT,0.6153846153846154
1958,IND,0.7142857142857143
1958,NYG,0.7142857142857143
1958,PHI,0.23076923076923078
1958,SF,0.5
1958,GB,0.15384615384615385
1958,CHI,0.6428571428571429
1959,DET,0.3076923076923077
1959,LAR,0.21428571428571427
1959,CLE,0.5714285714285714
1959,WSH,0.2857142857142857
1959,ARI,0.21428571428571427
1959,PIT,0.5384615384615384
1959,IND,0.7142857142857143
1959,NYG,0.7857142857142857
1959,PHI,0.5714285714285714
1959,SF,0.5714285714285714
1959,GB,0.5714285714285714
1959,CHI,0.6428571428571429
1960,DAL,0.07692307692307693
1960,DEN,0.3333333333333333
1960,KC,0.5625
1960,CLE,0.6923076923076923
1960,IND,0.5
1960,LAC,0.6875
1960,NYG,0.5833333333333334
1960,TEN,0.6875
1960,DET,0.5714285714285714
1960,LAR,0.38461538461538464
1960,WSH,0.16666666666666666
1960,ARI,0.5384615384615384
1960,PIT,0.46153846153846156
1960,NE,0.375
1960,OAK,0.4375
1960,BUF,0.4
1960,PHI,0.7857142857142857
1960,SF,0.5714285714285714
1960,GB,0.6428571428571429
1960,CHI,0.46153846153846156
1960,NYJ,0.5
1961,DAL,0.3333333333333333
1961,DEN,0.25
1961,CLE,0.6
1961,KC,0.4375
1961,IND,0.5625
1961,LAC,0.8125
1961,NYG,0.7333333333333333
1961,MIN,0.25
1961,TEN,0.7333333333333333
1961,DET,0.6
1961,LAR,0.3125
1961,WSH,0.13333333333333333
1961,ARI,0.5
1961,PIT,0.4375
1961,NE,0.6666666666666666
1961,OAK,0.1875
1961,BUF,0.4375
1961,PHI,0.6875
1961,SF,0.5333333333333333
1961,GB,0.75
1961,CHI,0.5625
1961,NYJ,0.5
1962,DAL,0.4
1962,DEN,0.5
1962,KC,0.75
1962,CLE,0.5333333333333333
1962,IND,0.5
1962,LAC,0.3125
1962,NYG,0.8125
1962,MIN,0.2
1962,TEN,0.75
1962,DET,0.75
1962,LAR,0.13333333333333333
1962,WSH,0.42857142857142855
1962,ARI,0.3333333333333333
1962,PIT,0.625
1962,NE,0.6666666666666666
1962,OAK,0.125
1962,BUF,0.5333333333333333
1962,PHI,0.26666666666666666
1962,GB,0.875
1962,SF,0.4375
1962,CHI,0.625
1962,NYJ,0.375
1963,DAL,0.3125
1963,DEN,0.2
1963,CLE,0.6875
1963,KC,0.42857142857142855
1963,IND,0.5625
1963,LAC,0.75
1963,NYG,0.75
1963,MIN,0.4
1963,TEN,0.4375
1963,DET,0.4
1963,LAR,0.375
1963,WSH,0.25
1963,ARI,0.625
1963,PIT,0.6153846153846154
1963,NE,0.5333333333333333
1963,OAK,0.6875
1963,BUF,0.5333333333333333
1963,PHI,0.21428571428571427
1963,GB,0.8
1963,SF,0.1875
1963,CHI,0.8571428571428571
1963,NYJ,0.4
1964,DAL,0.4
1964,DEN,0.2
1964,CLE,0.7333333333333333
1964,KC,0.5
1964,IND,0.8125
1964,LAC,0.6
1964,NYG,0.21428571428571427
1964,MIN,0.6
1964,TEN,0.3125
1964,DET,0.5714285714285714
1964,LAR,0.42857142857142855
1964,WSH,0.4375
1964,ARI,0.7142857142857143
1964,PIT,0.375
1964,NE,0.7333333333333333
1964,OAK,0.42857142857142855
1964,BUF,0.8125
1964,PHI,0.4375
1964,GB,0.6
1964,SF,0.3125
1964,CHI,0.375
1964,NYJ,0.4
1965,DAL,0.5
1965,DEN,0.3125
1965,KC,0.5714285714285714
1965,CLE,0.75
1965,IND,0.7333333333333333
1965,LAC,0.7692307692307693
1965,NYG,0.5
1965,MIN,0.5
1965,TEN,0.3125
1965,DET,0.4666666666666667
1965,LAR,0.3125
1965,WSH,0.4375
1965,ARI,0.375
1965,PIT,0.1875
1965,NE,0.35714285714285715
1965,OAK,0.6
1965,BUF,0.7333333333333333
1965,PHI,0.375
1965,SF,0.5333333333333333
1965,GB,0.7333333333333333
1965,CHI,0.625
1965,NYJ,0.4
1966,IND,0.625
1966,LAC,0.5333333333333333
1966,MIN,0.3333333333333333
1966,MIA,0.25
1966,TEN,0.25
1966,ARI,0.6
1966,PIT,0.4
1966,NE,0.6428571428571429
1966,PHI,0.625
1966,CHI,0.42857142857142855
1966,NYJ,0.5
1966,DAL,0.7333333333333333
1966,ATL,0.25
1966,DEN,0.3125
1966,KC,0.8
1966,CLE,0.625
1966,NYG,0.13333333333333333
1966,DET,0.3333333333333333
1966,LAR,0.5625
1966,WSH,0.5
1966,OAK,0.6
1966,BUF,0.6666666666666666
1966,GB,0.8125
1966,SF,0.5
1967,IND,0.8571428571428571
1967,LAC,0.6
1967,MIN,0.3076923076923077
1967,MIA,0.3125
1967,TEN,0.6666666666666666
1967,ARI,0.4666666666666667
1967,PIT,0.3333333333333333
1967,NE,0.26666666666666666
1967,PHI,0.4666666666666667
1967,CHI,0.5333333333333333
1967,NYJ,0.6
1967,DAL,0.625
1967,ATL,0.13333333333333333
1967,DEN,0.25
1967,CLE,0.625
1967,KC,0.625
1967,NO,0.25
1967,NYG,0.5
1967,DET,0.42857142857142855
1967,LAR,0.8571428571428571
1967,WSH,0.46153846153846156
1967,OAK,0.875
1967,BUF,0.3125
1967,GB,0.6666666666666666
1967,SF,0.5
1968,DAL,0.8125
1968,DEN,0.375
1968,KC,0.8125
1968,CLE,0.6875
1968,NO,0.3333333333333333
1968,IND,0.875
1968,LAC,0.625
1968,NYG,0.5
1968,MIN,0.5625
1968,MIA,0.4
1968,TEN,0.5
1968,DET,0.35714285714285715
1968,ATL,0.1875
1968,LAR,0.7333333333333333
1968,WSH,0.375
1968,ARI,0.6666666666666666
1968,PIT,0.2
1968,NE,0.3125
1968,CIN,0.25
1968,OAK,0.8125
1968,BUF,0.13333333333333333
1968,PHI,0.1875
1968,GB,0.4666666666666667
1968,SF,0.5333333333333333
1968,CHI,0.5
1968,NYJ,0.75
1969,IND,0.6
1969,LAC,0.5625
1969,MIN,0.8125
1969,MIA,0.26666666666666666
1969,TEN,0.5
1969,ARI,0.3333333333333333
1969,PIT,0.125
1969,NE,0.3125
1969,CIN,0.3333333333333333
1969,PHI,0.3333333333333333
1969,CHI,0.125
1969,ATL,0.4375
1969,DAL,0.8
1969,NYJ,0.6875
1969,DEN,0.4
1969,CLE,0.7333333333333333
1969,KC,0.75
1969,NO,0.375
1969,NYG,0.4375
1969,DET,0.6666666666666666
1969,LAR,0.75
1969,WSH,0.5714285714285714
1969,OAK,0.8666666666666667
1969,BUF,0.3125
1969,GB,0.5625
1969,SF,0.35714285714285715
1970,IND,0.8
1970,LAC,0.46153846153846156
1970,MIN,0.8125
1970,MIA,0.6875
1970,TEN,0.26666666666666666
1970,ARI,0.6
1970,PIT,0.375
1970,NE,0.1875
1970,CIN,0.5625
1970,PHI,0.26666666666666666
1970,CHI,0.4375
1970,ATL,0.35714285714285715
1970,DAL,0.6875
1970,NYJ,0.3125
1970,DEN,0.4
1970,CLE,0.5
1970,KC,0.5714285714285714
1970,NO,0.2
1970,NYG,0.625
1970,DET,0.6875
1970,LAR,0.6666666666666666
1970,WSH,0.4375
1970,OAK,0.6428571428571429
1970,BUF,0.26666666666666666
1970,SF,0.7333333333333333
1970,GB,0.4375
1971,IND,0.6875
1971,LAC,0.4375
1971,MIN,0.75
1971,MIA,0.7333333333333333
1971,TEN,0.3333333333333333
1971,ARI,0.3333333333333333
1971,PIT,0.4375
1971,NE,0.4375
1971,CIN,0.3125
1971,PHI,0.4666666666666667
1971,CHI,0.4375
1971,NYJ,0.4375
1971,DAL,0.75
1971,ATL,0.5333333333333333
1971,DEN,0.3333333333333333
1971,CLE,0.625
1971,KC,0.7333333333333333
1971,NO,0.35714285714285715
1971,NYG,0.3125
1971,DET,0.5333333333333333
1971,LAR,0.6
1971,WSH,0.6666666666666666
1971,OAK,0.6428571428571429
1971,BUF,0.125
1971,GB,0.35714285714285715
1971,SF,0.625
1972,DAL,0.6875
1972,DEN,0.375
1972,CLE,0.6875
1972,KC,0.5625
1972,NO,0.2
1972,IND,0.375
1972,LAC,0.3333333333333333
1972,NYG,0.5625
1972,MIN,0.5
1972,MIA,0.9375
1972,TEN,0.125
1972,DET,0.6
1972,LAR,0.4666666666666667
1972,WSH,0.75
1972,ARI,0.3333333333333333
1972,PIT,0.75
1972,NE,0.25
1972,CIN,0.5625
1972,OAK,0.7333333333333333
1972,BUF,0.3333333333333333
1972,PHI,0.2
1972,SF,0.6
1972,GB,0.6875
1972,CHI,0.3333333333333333
1972,NYJ,0.5
1972,ATL,0.5
1973,DAL,0.6875
1973,DEN,0.5714285714285714
1973,CLE,0.5714285714285714
1973,KC,0.5714285714285714
1973,NO,0.375
1973,IND,0.3125
1973,LAC,0.2
1973,NYG,0.2
1973,MIN,0.8125
1973,MIA,0.8125
1973,TEN,0.125
1973,DET,0.4666666666666667
1973,ATL,0.625
1973,LAR,0.8125
1973,WSH,0.6875
1973,ARI,0.3333333333333333
1973,PIT,0.6875
1973,NE,0.375
1973,CIN,0.6875
1973,OAK,0.6666666666666666
1973,BUF,0.625
1973,PHI,0.4
1973,GB,0.42857142857142855
1973,SF,0.375
1973,CHI,0.25
1973,NYJ,0.3125
1974,DAL,0.5625
1974,DEN,0.5333333333333333
1974,KC,0.375
1974,CLE,0.3125
1974,NO,0.375
1974,IND,0.1875
1974,LAC,0.375
1974,NYG,0.1875
1974,MIN,0.6875
1974,MIA,0.75
1974,TEN,0.5
1974,DET,0.5
1974,ATL,0.25
1974,LAR,0.6875
1974,WSH,0.6875
1974,ARI,0.6875
1974,PIT,0.7333333333333333
1974,NE,0.5
1974,CIN,0.5
1974,OAK,0.8125
1974,BUF,0.625
1974,PHI,0.5
1974,GB,0.4375
1974,SF,0.4375
1974,CHI,0.3125
1974,NYJ,0.5
1975,DAL,0.6875
1975,DEN,0.4375
1975,KC,0.375
1975,CLE,0.25
1975,NO,0.1875
1975,IND,0.6875
1975,LAC,0.1875
1975,NYG,0.375
1975,MIN,0.8125
1975,MIA,0.6875
1975,TEN,0.6875
1975,DET,0.5
1975,LAR,0.8125
1975,WSH,0.5625
1975,ARI,0.75
1975,PIT,0.8125
1975,NE,0.25
1975,CIN,0.75
1975,OAK,0.75
1975,BUF,0.5625
1975,PHI,0.3125
1975,SF,0.375
1975,GB,0.3125
1975,CHI,0.3125
1975,NYJ,0.25
1975,ATL,0.3125
1976,DAL,0.75
1976,DEN,0.625
1976,CLE,0.625
1976,KC,0.375
1976,NO,0.3125
1976,IND,0.75
1976,SEA,0.1875
1976,TB,0.0625
1976,LAC,0.4375
1976,NYG,0.25
1976,MIN,0.8
1976,MIA,0.4375
1976,TEN,0.375
1976,DET,0.4375
1976,LAR,0.7333333333333333
1976,WSH,0.6875
1976,ARI,0.6875
1976,PIT,0.6875
1976,NE,0.75
1976,CIN,0.6875
1976,OAK,0.875
1976,BUF,0.1875
1976,PHI,0.3125
1976,SF,0.5625
1976,GB,0.375
1976,CHI,0.5
1976,NYJ,0.25
1976,ATL,0.3125
1977,DAL,0.8125
1977,DEN,0.8125
1977,CLE,0.4375
1977,KC,0.1875
1977,NO,0.25
1977,IND,0.6875
1977,SEA,0.375
1977,TB,0.1875
1977,LAC,0.5
1977,NYG,0.375
1977,MIN,0.625
1977,MIA,0.6875
1977,TEN,0.5625
1977,DET,0.4375
1977,ATL,0.5
1977,LAR,0.6875
1977,WSH,0.625
1977,ARI,0.5
1977,PIT,0.625
1977,NE,0.625
1977,CIN,0.5625
1977,OAK,0.75
1977,BUF,0.25
1977,PHI,0.375
1977,SF,0.375
1977,GB,0.3125
1977,CHI,0.625
1977,NYJ,0.25
1978,DAL,0.7222222222222222
1978,DEN,0.6111111111111112
1978,CLE,0.5
1978,KC,0.2777777777777778
1978,NO,0.4444444444444444
1978,SEA,0.5555555555555556
1978,IND,0.3333333333333333
1978,TB,0.3333333333333333
1978,LAC,0.5555555555555556
1978,NYG,0.3888888888888889
1978,MIN,0.5294117647058824
1978,MIA,0.6666666666666666
1978,TEN,0.6111111111111112
1978,DET,0.4444444444444444
1978,ATL,0.5555555555555556
1978,LAR,0.7222222222222222
1978,WSH,0.5
1978,ARI,0.3888888888888889
1978,PIT,0.8333333333333334
1978,NE,0.6666666666666666
1978,CIN,0.2777777777777778
1978,OAK,0.5555555555555556
1978,BUF,0.3333333333333333
1978,PHI,0.5555555555555556
1978,GB,0.5294117647058824
1978,SF,0.16666666666666666
1978,CHI,0.4444444444444444
